ID,Description,depth,story_tags_list,cover_img,title,Lượt đọc,Lượt bình chọn,Chương,recommended_stories,badges,Thời gian
396,"I've searched and searched and came to the conclusion that there is simply not enough omorashi fanfiction featuring The Marauders or Harry Potter. I've taken it upon myself to write my own series of Padfoot, Prongs, Moony, and Wormtail getting into desperate situations. All of the following chapters contain omorashi and desperation. Don't know what that is? Google it.
Bảo Lưu Mọi Quyền",2,"['desperation', 'firstyears', 'harrypotter', 'hogwarts', 'jamespotter', 'marauders', 'omocute', 'omorashi', 'remuslupin', 'siriusblack', 'wetting']",https://img.wattpad.com/cover/325738693-256-k330347.jpg,Desperate at Hogwarts,5132.0,56.0,15.0,,['Đang sáng tác'],215.0
397,"Abhiman Singh rajvansh 
    -Just like his name that man screams power and dominece. 
    -He's the one who possesses the power and intelligence to change the dynamics of India in the fingers snap of his fingers, an all rounder.
    -is only soft to his close ones.
    -cold hearted 6'3 walking handsome billionaire and Hukum of Rajasthan
    -28years old grumpy ass 
    -hates betrayers, there's no place of ""forgiveness"" in his dictionary 
    -a past that completely changed him
    -hates the feeling called ""LOVE"".
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    Prisha singhania 
    -Just like her name she screams innocence .
    -She's the perfect example of what you call a beauty with a brain.
    -One can drown in the ocean of her hazel brown eyes. Can possess anyone with her beauty.
    A 21 year old college student
    -5 feet 2 inch tall girl with the prettiest sunshiny happiest smile, one will ever see.
    -lost her parents in an accident 
    -21 years old girl that has hopes and dreams engraved in those brown orbs of hers.
    
    let's see what happens when destiny ties them together...
    ____________________
    What will happen when a girl with a very traumatic past and a guy who has stopped believing in love, gets tied up in an unexpected marriage?
    _____________________
    To know more take a peak inside this unexpected journey of theirs...
    _____________________
Bảo Lưu Mọi Quyền",1,"['agegap', 'arrangedmarriage', 'billionaire', 'cold', 'cute', 'desi', 'indian', 'innocent', 'king', 'lovetriangle', 'possessive', 'replacement', 'ruthless', 'softromance']",https://img.wattpad.com/cover/355518614-512-k728462.jpg,Falling in love all over again,311909.0,17382.0,35.0,,['Đang sáng tác'],243.0
405,"""Furina?"" Neuvillette does not know what to make Furina's strange actions, but it worries him when she looks at him with hesitation in her eyes.

""Is there...""

'Is there anything you want to tell me?'

Neuvillette was no expert on reading other people's emotions. Granted, he spent 400 years living among humans, and he has come far in understanding them, but Furina was truly always the exception.

He thought he understood Furina. They spent 400 years together as companions, after all. Yet, at every turn, he realizes how little he truly knows Furina, who was like the oceans of Teyvat.

For Furina De Fontaine was like the deepest trenches of the sea, a mystery with a never-ending amount of secrets buried in her depths. The stormy gaze in her eyes, the warring emotions in those orbs never left her, even after her retirement as Archon.

•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦
The credit of the first few chapters and the plot line of this book all belong to a lovely author from *Archives of our own* the name of the author is 'Kaia_Milen' and the book is called 'homecoming:the stars await your return'
•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦•.˚◦
Bảo Lưu Mọi Quyền",2,"['aether', 'chlorinde', 'furina', 'genshin', 'girlbossfurina', 'jealousy', 'lumine', 'minornaviaxneuvillette', 'missunderstanding', 'navia', 'neuvillette', 'neuvillettexfurina', 'secretidentity', 'skirk', 'tsaritsa', 'wriothesley']",https://img.wattpad.com/cover/359083245-512-k178080.jpg,Reunion:the return of the greatest star,2892.0,99.0,13.0,,['Đang sáng tác'],186.0
412,"Truyện: NGÂM NGA (Đã dịch xong)

(Tên gốc: Bán Ngâm) - Tác giả Nhược Thủy Thiên Lưu.

Dịch: Nguyễn Hạ Lan.

......

Lệ Đằng có hơn mười năm làm lính trong đội 'Liệp Ưng' (Săn chim ưng)

Là một người hung tợn mà kiệm lời, hệt con ngựa bất kham khó thuần. Cả lữ đoàn lính nhảy dù, không ai không biết.

Các anh em đều rất tò mò, sau này lão đại nhà mình muốn tìm kiểu 'nữ anh hùng' như thế nào nhỉ?

Cho đến khi một cô nàng đáng yêu xuất hiện: thùy mị, dịu dàng, ngốc nghếch.

Cô mỉm cười, ngay cả mạng Lệ Đằng cũng là của cô nhé!

Lính đặc chủng lạnh lùng, dũng mãnh, vô lại của lữ đoàn nhảy dù và 'bảo bối' bé nhỏ của đoàn văn công.

Nam chính: Lệ Đằng. Nữ chính: Nguyễn Niệm Sơ.

*****

Nữ chính xem như thuộc tuýp người không có chí tiến thủ, chỉ muốn an ổn sống qua ngày. Để tránh việc ra nước ngoài du học, cô nàng chạy sang Campuchia làm tình nguyện viên, (công việc cụ thể là trợ giảng), chẳng ngờ bị bọn xấu bắt cóc. Nam chính lúc đó đang 'nằm vùng'. Qua 7 ngày, cảnh sát triệt phá ổ nhóm. Nói sao nhỉ? Hai người đều đã 'rung động', nhưng không đúng thời điểm, không đúng chỗ nên tình cảm đôi bên không có tiến triển gì. Sau khi được giải cứu, nữ chính về nước luôn. Suốt 7 năm hai người chưa từng gặp lại.

7 năm sau, nữ chính cũng đã tốt nghiệp và công tác tại đoàn nghệ thuật quân đội. Bố mẹ nữ chính bắt đầu sắp xếp cho con gái đi coi mắt, nhưng vớ phải kẻ 'bắt cá hai tay'. Sau đó, nữ chính theo đoàn đến doanh trại của nam chính biểu diễn thì gặp được anh. Về sau, đối tượng xem mắt cũng là nam chính. Hai người bắt
Bảo Lưu Mọi Quyền",2,['nhuocthuylienluu'],https://img.wattpad.com/cover/182242057-512-k282005.jpg,NGÂM NGA (Tên gốc: Bán Ngâm),164760.0,4363.0,73.0,,['Hoàn thành'],1153.0
415,"bia :Review ngon tinh
Tác giả: Thần Vụ Quang
Editor: Camnu, Bánh Bao
Beta: Lon Bia, Quảng Hằng
Type: Quin Quin, Đậu Đỏ, Bee
Nguồn: cungquanghang.com
Thể loại: Hiện đại, tình yêu của công tử nhà giàu, nam có ""bệnh"" nhẹ :v ngọt - sủng, ít thịt vụn, HE 
Độ dài: 74 chương
Hứa Lương Cầm - 28 tuổi, ngoại hình bình thường, suốt ngày ở phòng trọ viết tiểu thuyết, một trạch nữ chính hiệu, với bề dày 6 lần xem mắt và vô số những lần ""bạn bè giới thiệu""... Cô nhìn qua không biết bao nhiêu dạng đàn ông để rồi cuối cùng lại bén duyên dính ngay một tên... nói sao nhỉ? Với mình chẳng khác nào ""cái nhà vệ sinh công cộng""

Tống Dật Hàng - hơn 30 tuổi, trải qua một lần ly hôn, vài lần xem mắt, bạn gái nhiều vô số, hoa đào bay tứ tung. Đẹp trai, giàu có, gia thế hiển hách, tác phong tao nhã... đây là điển hình của loại đàn ông bề ngoài đạo mạo, nhưng bên trong thì đen tối :v 

Hai người gặp nhau trong một lần xem mắt, dở khóc dở cười là cô gái Hứa Lương Cầm lại hoàn toàn không để ý đến dáng vẻ của Tống Dật Hàng - một trong những thứ vốn liếng mà anh tự tin ở bản thân nhất. 

Lần thứ nhất gặp, anh cũng chưa có ấn tượng lắm. 
Lần thứ hai, anh lại hiểu lầm cô là loại con gái không đàng hoàng. Lần thứ ba, lần thứ tư... 

Dần dần Tống Dật Hàng đã bị cô gái trẻ này thu hút. Anh hiểu rằng Hứa Lương Cầm mặc dù yêu tiền nhưng lại không có ham muốn hay yêu tiền của người khác :v. Nếu không đã không cho anh ăn ""bánh bơ"" nhiều như thế.
Bảo Lưu Mọi Quyền",2,"['benh', 'co', 'nam', 'nhe']",https://img.wattpad.com/cover/145164851-512-k594401.jpg,(FULL) Lương Cầm Chọn Chồng- Thần Vụ Quang,86938.0,912.0,12.0,,['Hoàn thành'],1208.0
416,"THIS ISN'T MY STORY!
I POSTED THIS FOR OFFLINE READING PURPOSES
Also not my translation!
Source: MTLNovel


~~~~~~~
Novel Summary
Gu Mian transmigrated as the female partner of the popular novel ""I'm So Popular"". The original owner disliked the fact that the male lead came from a bad background and dumped him three times which resulted in a tragic end of their relationship.
Gu Mian was fearless even when she was controlled by the plot.
She only waited for the original plot to end so that she would retreat and hide her merit and fame.
But!
Gu Mian was stunned.
Why couldn't she even break up for the first time?
-
The male lead said indifferently, ""I can't be your boyfriend anymore.""
Gu Mian breathed a sigh of relief, did he finally agree to break up?
The male lead's thin lips twitched lightly, ""So Mian Mian, let's get married.""

- Description from Novelupdates

Details
Short Title : BGTIB
Alternate Title : 佛系少女穿书日常
Status : Completed
Author : 十六月西瓜
Genre : 
Comedy, Romance
Bảo Lưu Mọi Quyền",2,"['acting', 'calmprotagonist', 'femaleprotagonist', 'handsomemalelead', 'heartwarming', 'loveinterestfallsinlovefirst', 'luckyprotagonist', 'possessivecharacters', 'showbiz', 'slowromance', 'texttospeech', 'transmigration', 'wealthycharacters']",https://img.wattpad.com/cover/278158607-256-k745525.jpg,The Buddhist Girl Transmigrated Into A Book,70435.0,1380.0,32.0,,['Hoàn thành'],1221.0
418,"[Apocalyptic natural disaster + space + hoarding supplies + growing heroine + kol luck + no zombies]

 Song Nuanxia was reborn, and the first thing she did was to hoard supplies. Beer, cola, mineral water, chicken, duck, fish and chocolate, she hoarded them, filling up several football fields. 

The second thing is to report the news, quietly send news to the country, and then stockpile the goods to prepare for the end of the world.

 However, an accident happened, and the zombies did not arrive as scheduled. Song Nuanxia: ""Should be lucky?"" Full of doubts: ""The end of the world, has it come or not?"" 

After a long time, she realized that not only the end of the world has come, but also various disasters are coming one after another, staged in turn. High temperature, drought, heavy fog, mildew, flood, extreme cold... and the unavoidable man-made disasters are frightening. Relying on tens of billions of supplies, Song Nuanxia won every minute. 

However, with a koi physique, she found that she couldn't stop hoarding. *** Others hide from disasters: machine guns, assault boats, conquerors, helicopters... Song Nuanxia hides from disasters: air nail guns, pedal boats, tractors, hot air balloons... 

It's true hoard! Gou, really Gou!

囤满物资后，天灾末世来了
Bảo Lưu Mọi Quyền",2,"['endoftheworld', 'naturaldisaster', 'rebirth', 'space']",https://img.wattpad.com/cover/347693239-256-k324850.jpg,"After stocking up on supplies, the end of the world comes after natural disaster",6815.0,102.0,32.0,,['Hoàn thành'],1168.0
421,"Thể loại: Hiện đại, HE
Convert: ngocquynh520
Tình trạng: 21 chương...Hoàn
Editor: Tu tai
Nội dung:
Người có câu: Tự làm bậy chẳng thể 
Chỉ vì anh nói cô mập mà cô đã liều mạng giảm béo. Khi cô giảm béo xong lại trở nên cực kỳ xinh đẹp khiến anh lo được lo mất.
Anh phải giấu cô thật kín, không để ai biết đến cô.
Bây giờ món ăn ngon mấy cô cũng không ăn, sức ăn còn chẳng bằng một con chim nhỏ.
Nghe thấy cô tám năm vì giảm béo mà không dám ăn anh hối hận đến đau lòng.
Tiểu tham ăn tay trái gà chiên, tay phải cola  của trước kia, đã đi đâu rồi?
Chẳng lẽ cô không hiểu, tướng ăn của cô mê người biết bao nhiêu, rất đẹp mắt sao?
Thậm chí chỉ nhìn cô ăn cái gì đó thôi, thì anh đã cảm thấy đói bụng. . . . . .
Cứ tiếp tục như vậy nữa thì không được..., người anh thích cũng không phải kiểu người gió thổi là bay;
Chẳng những phải cho cô ăn no, còn phải hấp dẫn cô:
Làm người phụ nữ của anh, đủ sức cho cô ăn no mỗi ngày 
Nhìn dưới  ánh mắt thương nhân của gia tộc anh , thì cuộc mua bán này của anh tuyệt đối có lợi,
Nhìn xem, hôn cô ấy có tư vị tốt như vậy, nhất định là do anh tẩm bổ có hiệu quả
Cho dù. . . . . . Chi phí cơm nước cao hơn chút nữa.
Bảo Lưu Mọi Quyền",2,"['3s', 'hay', 'he', 'duongtam']",https://img.wattpad.com/cover/137814545-256-k984910.jpg,Lần Này Là Em Vứt Bỏ Anh- Đường Tâm,91772.0,1386.0,21.0,,['Hoàn thành'],299.0
440,"❛I'm not afraid to fall in love,
    i'm afraid to fall for with the 
    wrong person❜
    
    A story in which the outcast falls in love with the artist
    
    COVER MADE BY @Annamcdonalds67
    
    {Jughead Jones}{Riverdale}
    SEASON ONE
    EXPLICIT LANGUAGE
    ADULT THEMES
    SEXUAL CONTENT
Bảo Lưu Mọi Quyền",2,"['archieandrews', 'archiecomics', 'bettycooper', 'cherylblossom', 'jugheadjones', 'riverdale', 'texttospeech', 'tonitopaz', 'veronialodge']",https://img.wattpad.com/cover/262876460-256-k257019.jpg,Another Love~J.J. {1},325671.0,8562.0,56.0,,['Hoàn thành'],296.0
442,"Ngược tâm
    
    Văn án:
    Cậu gặp Đỗ Từ ở Thiên Tân. 
    Hắn đứng dưới tán cây hoa hòe.
     Tháng sáu, hoa hòe đã nở, mỗi khi có gió thổi, những cánh hoa trắng rơi lả xả xuống mặt đất tựa như mưa hoa tuyết trắng giăng đầy trời. 
    Trong mối quan hệ giữa cậu và Đỗ Từ, cậu luôn là người chủ động. Cậu nói yêu hắn rất nhiều, nhưng hắn một câu nói yêu cậu cũng không nói. 
    Nhưng như vậy thì đã sao, Kiều Dĩnh Lạc cho rằng chỉ cần Đỗ Từ vẫn ở bên cạnh mình, chỉ cần hắn không động tâm tới bất cứ ai.
    Bảy năm, cậu tưởng mình là người hiểu hắn nhất, chỉ có cậu mới có thể ở bên hắn. 
    Nhưng đến một ngày, cậu nhận ra mình thật sự chẳng hiểu gì về hắn cả. 
    Thích bạn thân của cậu, nói chia tay với cậu, mấy năm sau gặp lại, hắn chỉ nói với cậu, hắn không có hối hận...
    Lúc này, bên cạnh cậu cũng đã có người mới...
Bảo Lưu Mọi Quyền",2,"['my', 'nguoc', 'tam', 'dam']",https://img.wattpad.com/cover/165820620-256-k768592.jpg,[HOÀN] Năm đó chúng ta xa nhau vì điều gì... - Nga Panna,118425.0,5219.0,59.0,,['Hoàn thành'],805.0
443,"A single mother, with a 2 month old daughter, betrayed by Everyone she considered her own. She's on a run with her baby along with a secret that's dangerous enough to take her life. What happens when she lands in a not so nice place which belongs to a not so nice person. What happens when she encounters a person who is too dangerous to mingle with but is also the one who saves her life. 

A man with three sons, who's been betrayed too, in a way that turned his life upside down completely, leaving a crack too huge within him but He tries to keep himself and his mafia from breaking & makes it stronger than it was before but somewhere along the way he didn't realise that his sons needed saving too. 

Two broken souls, two broken families with a broken past. Will fate bring these souls together? Will they be able to fix each other as well as their children who needs desperate saving.

Read to find out❤️
(Slow update please have patience with me <3)
Bảo Lưu Mọi Quyền",2,"['adorable', 'baby', 'babygirl', 'bonding', 'brokenfamily', 'brothers', 'couple', 'cuddles', 'cute', 'daughter', 'family', 'familyties', 'fatherdaughter', 'innocent', 'mafia', 'mafiafamily', 'mafiaprincess', 'onlydaughter', 'singlemother', 'sister', 'stepsiblings', 'threeboys', 'threebrothers']",https://img.wattpad.com/cover/351846029-512-k950167.jpg,Family Once Again,110992.0,3489.0,22.0,,['Đang sáng tác'],89.0
444,"Thể loại: hiện đại, 1×1, kinh điển văn, lãnh khốc tra công x ốm yếu nhược thụ, ngược thân, ngược tâm, ngược phế.
    
    Ta đã già lắm rồi.
    
    Năm nay ta đã trãi qua 27 năm được sinh ra trên đời này rồi hằng đêm đều bắt đầu với những giấc mộng của quá khứ, một đoạn rồi lại một đoạn, dường như chỉ mới hôm qua.
    
    Khi tỉnh dậy mọi sự hỗn loạn đã trôi qua sự thảm hại cũng không còn mà chỉ còn những cơn mưa ngoài cửa sổ, dường như sẽ không bao giờ dừng lại.Mạnh Đình đã rất lâu rồi không đến.
    
    Suốt mười năm, không thể nói rằng không có cảm giác, nhưng hoàn toàn không phải tình yêu.
Bảo Lưu Mọi Quyền",2,"['nguoc', 'nguocthan', 'nguoctam']",https://img.wattpad.com/cover/167180411-256-k641563.jpg,BẤT ÁI KỶ,98949.0,3450.0,35.0,,['Hoàn thành'],226.0
447,"[ the destiny series #1]
    
    𝑻𝒉𝒆 𝒇𝒂𝒕𝒆 𝒑𝒖𝒔𝒉𝒆𝒅 𝒕𝒉𝒆𝒎 𝒂𝒑𝒂𝒓𝒕 𝒃𝒖𝒕 𝒅𝒆𝒔𝒕𝒊𝒏𝒚 𝒂𝒈𝒂𝒊𝒏 𝒑𝒖𝒍𝒍𝒆𝒅 𝒕𝒉𝒆𝒎 𝒕𝒐𝒈𝒆𝒕𝒉𝒆𝒓
    
    I won't grow my child in a family where the father is a cheater 
    
    My little avika is a 2 year old living peacefully with me , I'm a single mother and I love my job and my baby 
    
    He destroyed everything and now thinks that I will come back in his life? Never
Bảo Lưu Mọi Quyền",2,"['arrangedmarriage', 'desi', 'explore', 'india', 'indian', 'kasam', 'kasamterepyarki', 'krasha', 'kratikasengar', 'sharadmalhotra', 'tanshi']",https://img.wattpad.com/cover/341351145-256-k829856.jpg,𝐄𝐗 - 𝐇𝐔𝐒𝐁𝐀𝐍𝐃,175341.0,10629.0,,,['Đang sáng tác'],
450,"Enisha , a 3 year old  who never saw the light of the sun ; never felt loved and never understood the meaning of family just because of someone's hatred towards her father .A girl who never saw her father or mother  yet still craved their affection.
    
    what would happen when she runs away from her abuser and finally meets the family who thought she was dead.
    
    
     Would she be able to get over her past easily? or would it haunt her and stop her from seeing her family's love for her ?
    -----------------------------------
    don't think too much of it , i know that i suck at writing description
    
    ------------------------------------------------------------------------
    #2 adorable 28/06/2023
    #1 lovable 29/06/2023
Bảo Lưu Mọi Quyền",2,"['3yearold', 'adorable', 'brother', 'brothers', 'cousin', 'cute', 'daddysgirl', 'daughter', 'family', 'father', 'fatherdaughter', 'found', 'innocent', 'littlesister', 'lostdaughter', 'lostsister', 'lovable', 'mafiaprincess', 'onlydaughter', 'onlygirl', 'overprotective', 'princess', 'sister', 'sweet', 'toddler']",https://img.wattpad.com/cover/340366721-256-k980768.jpg,Their little star,647489.0,14735.0,40.0,,['Đang sáng tác'],268.0
455,"Tên gốc: 失落神庙
    Thể loại: Đam Mỹ, toàn tức võng du, 1×1, lãnh khốc cường công, thông minh xinh đẹp thụ, công sủng thụ, HE.
    Nội dung: Ma pháp, ảo tưởng không gian, kỵ sĩ cùng kiếm tình.
    Dịch: QT
    Xếp chữ: Khuynh Nguyệt (36 chương đầu), Tiểu Hân (còn lại)
    Chỉnh sửa: Tiểu Hân, Ishuca topA
    Số chương: 84
    
    Lost Temple (Thất lạc thần miếu), đại hình não song trong tuyến võng du, nhân vật chính của chúng ta cũng bắt đầu hành trình kì huyễn vào võng du, gặp gỡ thích khách của Thiên Sứ tộc luôn kiệm lời mà trong thế giới hiện thực là thợ săn tiền thưởng hạng nhất? Một đường đi chung, cậu vì y cam tâm rửa tay làm cơm canh, y vì cậu không màng tự chặt cánh đọa thiên, từ khi nào thì hữu tình đã biến thành ái tình? Mà tình yêu trong thế giới hư cấu có khả năng trong thế giới hiện thực không.
Bảo Lưu Mọi Quyền",2,['danmei'],https://img.wattpad.com/cover/169708317-256-k415845.jpg,Lost temple (Thất lạc thần miếu),20947.0,1315.0,85.0,,['Hoàn thành'],1087.0
458,"marilyn clark is a whore. a slut. all he wants in life is a cock up his arse. he craves being dominated, ordered about and fucked every which way. at heart he's the perfect submissive. the only problem? he's a giant alpha. 
    
    alphas are expected to be the dominant ones. a submissive alpha? it's unheard of. with omegas throwing themselves at him in school and alpha expectations weighing down on him every hour, will marilyn every be happy?
Bảo Lưu Mọi Quyền",2,"['abo', 'bdsm', 'blood', 'bxb', 'dom', 'homophobia', 'mlm', 'omegaverse', 'polyamory', 'sub', 'violence']",https://img.wattpad.com/cover/156643567-256-k122021.jpg,The Alpha's Secret {bxb},504455.0,12751.0,29.0,,"['Đang sáng tác', 'Trưởng thành']",168.0
464,""" Anh ấy không chỉ là người em yêu mà còn là cả một quãng thời gian tuổi trẻ của em nữa ""
     
    Những kỉ niệm đã qua, trong quá khứ của cậu đều luôn có một dấu chân của anh. Vì vậy quên đi là việc không thể.
Bảo Lưu Mọi Quyền",1,"['fakenut', 'faker', 'faknut', 'hanwangho', 'kt', 'leesanghyeok', 'peanut', 'skt1']",https://img.wattpad.com/cover/110896023-256-k984713.jpg,[ Faker - Peanut ] Thanh Xuân Năm Đó Chúng Ta Từng Tan Vỡ,27780.0,2949.0,39.0,,['Hoàn thành'],235.0
469,"the city needs some saving from a group of lethal criminals running loose. it takes some honor students, a bunch of gamers, and a rookie gang - thirteen teenagers to get the job done.
Bảo Lưu Mọi Quyền",2,"['chan', 'hansol', 'jeongcheol', 'jeonghan', 'jihoon', 'jisoo', 'junhao', 'junhui', 'meanie', 'mingyu', 'myungho', 'seokmin', 'seoksoo', 'seungcheol', 'seungkwan', 'seventeen', 'seventeenau', 'soonhoon', 'soonyoung', 'svt', 'verkwan', 'wonwoo']",https://img.wattpad.com/cover/216025901-512-k213024.jpg,PROJECT: SEVENTEEN. seventeen au,223667.0,11055.0,47.0,,['Hoàn thành'],802.0
470,"Jeonghan had always thought he was straight, but what happeneds when one his best friend kisses him, and he likes it? This kiss makes him realize that he has feelings for a different friend of his.

With two members of Seventeen already out as being in a relationship, what will the group think of this?

How will Jeonghan's best friend who kissed him feel?

(Second book of my seventeen stories.)
Bảo Lưu Mọi Quyền",2,"['cheolhan', 'coups', 'jeongcheol', 'jeongcoups', 'jeonghan', 'seungcheol', 'seunghan', 'seventeen']",https://img.wattpad.com/cover/46817696-256-k866812.jpg,Unexpected Love (Seventeen Seunghan),133059.0,4890.0,36.0,,['Hoàn thành'],225.0
473,"one traumatic night changes thirteen teens forever.
Bảo Lưu Mọi Quyền",2,"['camping', 'jeongcheol', 'junhao', 'meanie', 'seoksoo', 'seventeen', 'soonhoon', 'verkwan']",https://img.wattpad.com/cover/236482033-256-k175571.jpg,psithurism | svt au,271247.0,15298.0,43.0,,['Hoàn thành'],306.0
474,"In which Seungkwan and Vernon met at a bachelor's party. They got very drunk and had a one night stand. One week later Seungkwan finds out he's pregnant. 
    
    Vernon went back to New York without even knowing about Seungkwan or the baby. 
    
    Now couple of years had passed. Seungkwan and his daughter currently lives at an apartment block. Seungkwan never really remembered what happened that night and he didn't bother anymore. 
    
    He's content living a simple life with his princess. 
    
    ............
    
    
    💗💗💗VerKwan Story 💗💗💗
    
    
    
    the8-author
Bảo Lưu Mọi Quyền",2,"['dino', 'jeongcheol', 'jeonghan', 'jihoon', 'jisoo', 'junhao', 'junhui', 'kpopmpreg', 'meanie', 'minghao', 'mingyu', 'mpreg', 'seokmin', 'seoksoo', 'seungcheol', 'seungkwan', 'seventeen', 'soonhoon', 'soonyoung', 'verkwan', 'vernon', 'wonwoo']",https://img.wattpad.com/cover/163540278-256-k383291.jpg,PRINCESS (VerKwan),428625.0,18829.0,43.0,,['Hoàn thành'],365.0
475,"Greek mythology is the body of myths and teachings that belong to the ancient Greeks, concerning their gods and heroes, the nature of the world, and the origins and significance of their own cult and ritual practices. It was a part of the religion in ancient Greece. Modern scholars refer to and study the myths in an attempt to shed light on the religious and political institutions of Ancient Greece and its civilization, and to gain understanding of the nature of myth-making itself.
    
    Greek mythology is explicitly embodied in a large collection of narratives, and implicitly in Greek representational arts, such as vase-paintings and votive gifts. Greek myth attempts to explain the origins of the world, and details the lives and adventures of a wide variety of gods, goddesses, heroes, heroines and mythological creatures.
    
    -
    
    This Book of Greek Mythology contains :
    
    The beginning of the world : how the world created by the greek myth
    
    The Olympian gods : will tell you about the 12 gods of Olympus + 2 (Hades and Hestia)
    
    The Greek Heroes : many famous Greek heroes are here including the mighty Hercules, Achilles and Jason.
    
    Other Myth : Also this book includes many famous Greek mythology such as the King Midas, Galatea and his creation and for Bonus; The Trojan War!
    
    -
    
    
    2017
    -Completed-
    
    
    
    
    Κάμπινγκ μισό αίμα
Bảo Lưu Mọi Quyền",1,"['athena', 'beliefs', 'completed', 'god', 'goddesses', 'greek', 'greekmythology', 'hades', 'history', 'knowledge', 'lesson', 'myth', 'olympus', 'origin', 'power', 'stories', 'studies', 'study', 'venus', 'zeus']",https://img.wattpad.com/cover/108368580-512-k840980.jpg,Greek Mythology,288272.0,5388.0,185.0,"['0652', '0653', '0654', '0655', '0656', '0657', '0658', '0659', '0660', '0661']",['Hoàn thành'],490.0
480,"BOOK ONE of the percy jackson x reader ""Flower Girl"" series! - CURRENTLY UNDERGOING EDITS
    -
    She was falling.
    Down into the fiery pits of Hell.
    Her eyes were closed, her hopes deserted.
    But what she never expected was to rise again, far more powerful than what they called a simple ""flower girl"".
    Her eyes opened once more.
    -
    THESE BOOKS ARE NOT BASED OFF THE PERCY JACKSON TV SERIES CASTING. CHARACTERS ARE AGED ACCORDINGLY FOR THEMES AND ACTIONS.
    - 
    p.s.: it's a slow burn ;)
    -
    lowercase intended for author's notes. 
    - 
    contains harsh language.
    -
    HIGHEST RANKINGS:
    #1: percyjacksonxreader
    #1: percyxreader
    #1: lightningthief
    #1: seaofmonsters
    #1: groverunderwood
    #1: persephone
    #1: hades
    #1: zeus
    #1: demigod
    #1: satyr
    #1: ynstories
    #2: campjupiter
    #2: hermes
    #2: ares
    #3: percyjacksonandtheolympians
    #3: centaur
    #3: athena
    #4: riordanverse
    #5: aphrodite
    #16 / 1000+: poseidon
    #22 / 1000+: olympus
    #62 / 1000+: pjo
Bảo Lưu Mọi Quyền",1,"['annabethchase', 'aphrodite', 'ares', 'athena', 'campjupiter', 'centaur', 'demigod', 'flowergirltrilogy', 'groverunderwood', 'hades', 'hermes', 'lightningthief', 'olympus', 'percyjackson', 'percyjacksonandtheolympians', 'percyjacksonxreader', 'percyxreader', 'persephone', 'pjo', 'poseidon', 'riordanverse', 'satyr', 'seaofmonsters', 'ynstories', 'zeus']",https://img.wattpad.com/cover/234014788-512-k589773.jpg,Rise (Percy Jackson x Reader),619649.0,15060.0,38.0,"['0701', '0702', '0703', '0704', '0705', '0706', '0707', '0708', '0709', '0710']",['Hoàn thành'],598.0
481,"❝ both born at 11:00 and 11:11 respectively. the sister makes the wishes, the brother makes them come true ❞
    + lowercase intended
    
    ✧ IDOL PRODUCER SERIES # 3 ✧
    ✧ book 1 of the unordinary series ✧
    
    highest rankings:
    《 #1 in didi | 181230 》
    《 #1 in Zhou Yanchen | 190105 》
    《 #1 in Idol Producer | 190223 》
    《 #1 in Mu Ziyang | 190610 》
    
    start ➵ 04/19/2018
    end ➵ 01/01/2019
    🐰 zhxngj | 2018
Bảo Lưu Mọi Quyền",1,"['bc221', 'bufan', 'cpop', 'didi', 'gouran', 'gramarie', 'idolproducer', 'iqiyi', 'katto', 'kwin', 'lingchao', 'muziyang', 'ninepercent', 'oner', 'pinkray', 'qin', 'qins', 'xiaogui', 'yueyue', 'zhangyankai', 'zhouyanchen', 'zhuxingjie']",https://img.wattpad.com/cover/145487053-256-k801731.jpg,twins » oner & gramarie ☑,28669.0,2325.0,50.0,"['0294', '0262', '0719', '0269', '0388', '0289', '0720', '0290', '0721', '0722']",['Hoàn thành'],
493,"Tanner Sterling -- a young boy who looks a bit older for his age (13), who's also experienced at the great outdoors, and pretty much anything physical left home to become a explore. When he returned, everything he loved, and cared for was gone. Join him as he embarks on a crazy adventure when he became a temporary residence at the Belcher Household.

Note: I'll be starting off the fanfiction with Human Flesh as a way to buy some time to put Tanner's backstory in.

Also, there will be Nothing sexual in here. Just extremely light stuff. I will make some chapters which will set when they're older. 

Hope you enjoy.
Bảo Lưu Mọi Quyền",1,"['belcher', 'bob', 'bobsburgers', 'genebelcher', 'lindabelcher', 'louisebelcher', 'tinebelcher']",https://img.wattpad.com/cover/342279416-512-k699648.jpg,Male OC x Louise Belcher | A Bob's Burgers Fanfic,4939.0,135.0,17.0,"['0797', '0798', '0799', '0800', '0532', '0801', '0802', '0803', '0804', '0805']",['Đang sáng tác'],402.0
